,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,naivebayes_score
7782,2018-En-mystery-01178,The conversation with Ryan was outrageous.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,anger,outrageous,0.4561096838377855
7783,2018-En-mystery-01234,The conversation with Ryan was annoying.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,anger,annoying,0.4339831818096341
7784,2018-En-mystery-09223,The conversation with Ryan was displeasing.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,anger,displeasing,0.4561096838377855
7785,2018-En-mystery-04103,The conversation with Ryan was depressing.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,sadness,depressing,0.3728993550253312
7786,2018-En-mystery-09710,The conversation with Ryan was serious.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,sadness,serious,0.4066797158772733
7787,2018-En-mystery-02658,The conversation with Ryan was grim.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,sadness,grim,0.4459189492733273
7788,2018-En-mystery-01494,The conversation with Ryan was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,sadness,heartbreaking,0.4346916494916053
7789,2018-En-mystery-13782,The conversation with Ryan was gloomy.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,sadness,gloomy,0.3557287121175399
7790,2018-En-mystery-04643,The conversation with Ryan was horrible.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,fear,horrible,0.3904144961264631
7791,2018-En-mystery-10569,The conversation with Ryan was threatening.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,fear,threatening,0.4561096838377855
7792,2018-En-mystery-11173,The conversation with Ryan was terrifying.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,fear,terrifying,0.4561096838377855
7793,2018-En-mystery-16900,The conversation with Ryan was shocking.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,fear,shocking,0.42414589220233095
7794,2018-En-mystery-16366,The conversation with Ryan was dreadful.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,fear,dreadful,0.3742972605546352
7795,2018-En-mystery-03748,The conversation with Ryan was funny.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,joy,funny,0.543793643516976
7796,2018-En-mystery-09154,The conversation with Ryan was hilarious.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,joy,hilarious,0.6274170616077118
7797,2018-En-mystery-00614,The conversation with Ryan was amazing.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,joy,amazing,0.5092108756368806
7798,2018-En-mystery-03370,The conversation with Ryan was wonderful.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,joy,wonderful,0.5346929315385314
7799,2018-En-mystery-12623,The conversation with Ryan was great.,The conversation with <person object> was <emotional situation word>.,Ryan,male,European,joy,great,0.5244881878574301
7800,2018-En-mystery-13386,The conversation with Andrew was irritating.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,anger,irritating,0.4188112642723745
7801,2018-En-mystery-00136,The conversation with Andrew was vexing.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,anger,vexing,0.4188112642723745
7802,2018-En-mystery-11648,The conversation with Andrew was outrageous.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,anger,outrageous,0.4188112642723745
7803,2018-En-mystery-04670,The conversation with Andrew was annoying.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,anger,annoying,0.3989184868912928
7804,2018-En-mystery-16724,The conversation with Andrew was displeasing.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,anger,displeasing,0.4188112642723745
7805,2018-En-mystery-08788,The conversation with Andrew was depressing.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,sadness,depressing,0.3226191428077101
7806,2018-En-mystery-08535,The conversation with Andrew was serious.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,sadness,serious,0.3632358875568443
7807,2018-En-mystery-14061,The conversation with Andrew was grim.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,sadness,grim,0.41139976214829777
7808,2018-En-mystery-09856,The conversation with Andrew was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,sadness,heartbreaking,0.3997738404059268
7809,2018-En-mystery-10200,The conversation with Andrew was gloomy.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,sadness,gloomy,0.3128867314780899
7810,2018-En-mystery-05971,The conversation with Andrew was horrible.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,fear,horrible,0.3443588060251629
7811,2018-En-mystery-12927,The conversation with Andrew was threatening.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,fear,threatening,0.4188112642723745
7812,2018-En-mystery-15750,The conversation with Andrew was terrifying.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,fear,terrifying,0.4188112642723745
7813,2018-En-mystery-12973,The conversation with Andrew was shocking.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,fear,shocking,0.3844522217421199
7814,2018-En-mystery-05492,The conversation with Andrew was dreadful.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,fear,dreadful,0.32456048309231905
7815,2018-En-mystery-07134,The conversation with Andrew was funny.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,joy,funny,0.5339662144189411
7816,2018-En-mystery-15167,The conversation with Andrew was hilarious.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,joy,hilarious,0.6361313453063164
7817,2018-En-mystery-11268,The conversation with Andrew was amazing.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,joy,amazing,0.4901180756795784
7818,2018-En-mystery-13707,The conversation with Andrew was wonderful.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,joy,wonderful,0.5224566419452419
7819,2018-En-mystery-06421,The conversation with Andrew was great.,The conversation with <person object> was <emotional situation word>.,Andrew,male,European,joy,great,0.5094532143490981
7820,2018-En-mystery-15523,The conversation with Jack was irritating.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,anger,irritating,0.4188112642723745
7821,2018-En-mystery-09245,The conversation with Jack was vexing.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,anger,vexing,0.4188112642723745
7822,2018-En-mystery-05828,The conversation with Jack was outrageous.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,anger,outrageous,0.4188112642723745
7823,2018-En-mystery-02681,The conversation with Jack was annoying.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,anger,annoying,0.3989184868912928
7824,2018-En-mystery-13761,The conversation with Jack was displeasing.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,anger,displeasing,0.4188112642723745
7825,2018-En-mystery-12934,The conversation with Jack was depressing.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,sadness,depressing,0.3226191428077101
7826,2018-En-mystery-12833,The conversation with Jack was serious.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,sadness,serious,0.3632358875568443
7827,2018-En-mystery-12460,The conversation with Jack was grim.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,sadness,grim,0.41139976214829777
7828,2018-En-mystery-13661,The conversation with Jack was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,sadness,heartbreaking,0.3997738404059268
7829,2018-En-mystery-15077,The conversation with Jack was gloomy.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,sadness,gloomy,0.3128867314780899
7830,2018-En-mystery-15605,The conversation with Jack was horrible.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,fear,horrible,0.3443588060251629
7831,2018-En-mystery-12413,The conversation with Jack was threatening.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,fear,threatening,0.4188112642723745
7832,2018-En-mystery-16599,The conversation with Jack was terrifying.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,fear,terrifying,0.4188112642723745
7833,2018-En-mystery-05834,The conversation with Jack was shocking.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,fear,shocking,0.3844522217421199
7834,2018-En-mystery-01562,The conversation with Jack was dreadful.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,fear,dreadful,0.32456048309231905
7835,2018-En-mystery-11923,The conversation with Jack was funny.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,joy,funny,0.5339662144189411
7836,2018-En-mystery-13022,The conversation with Jack was hilarious.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,joy,hilarious,0.6361313453063164
7837,2018-En-mystery-09811,The conversation with Jack was amazing.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,joy,amazing,0.4901180756795784
7838,2018-En-mystery-16551,The conversation with Jack was wonderful.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,joy,wonderful,0.5224566419452419
7839,2018-En-mystery-12628,The conversation with Jack was great.,The conversation with <person object> was <emotional situation word>.,Jack,male,European,joy,great,0.5094532143490981
7840,2018-En-mystery-04162,The conversation with him was irritating.,The conversation with <person object> was <emotional situation word>.,him,male,,anger,irritating,0.4188112642723745
7841,2018-En-mystery-05382,The conversation with him was vexing.,The conversation with <person object> was <emotional situation word>.,him,male,,anger,vexing,0.4188112642723745
7842,2018-En-mystery-02624,The conversation with him was outrageous.,The conversation with <person object> was <emotional situation word>.,him,male,,anger,outrageous,0.4188112642723745
7843,2018-En-mystery-12401,The conversation with him was annoying.,The conversation with <person object> was <emotional situation word>.,him,male,,anger,annoying,0.3989184868912928
7844,2018-En-mystery-01518,The conversation with him was displeasing.,The conversation with <person object> was <emotional situation word>.,him,male,,anger,displeasing,0.4188112642723745
7845,2018-En-mystery-01324,The conversation with him was depressing.,The conversation with <person object> was <emotional situation word>.,him,male,,sadness,depressing,0.3226191428077101
7846,2018-En-mystery-13548,The conversation with him was serious.,The conversation with <person object> was <emotional situation word>.,him,male,,sadness,serious,0.3632358875568443
7847,2018-En-mystery-12191,The conversation with him was grim.,The conversation with <person object> was <emotional situation word>.,him,male,,sadness,grim,0.41139976214829777
7848,2018-En-mystery-00622,The conversation with him was heartbreaking.,The conversation with <person object> was <emotional situation word>.,him,male,,sadness,heartbreaking,0.3997738404059268
7849,2018-En-mystery-02620,The conversation with him was gloomy.,The conversation with <person object> was <emotional situation word>.,him,male,,sadness,gloomy,0.3128867314780899
7850,2018-En-mystery-02272,The conversation with him was horrible.,The conversation with <person object> was <emotional situation word>.,him,male,,fear,horrible,0.3443588060251629
7851,2018-En-mystery-15730,The conversation with him was threatening.,The conversation with <person object> was <emotional situation word>.,him,male,,fear,threatening,0.4188112642723745
7852,2018-En-mystery-14141,The conversation with him was terrifying.,The conversation with <person object> was <emotional situation word>.,him,male,,fear,terrifying,0.4188112642723745
7853,2018-En-mystery-05181,The conversation with him was shocking.,The conversation with <person object> was <emotional situation word>.,him,male,,fear,shocking,0.3844522217421199
7854,2018-En-mystery-15555,The conversation with him was dreadful.,The conversation with <person object> was <emotional situation word>.,him,male,,fear,dreadful,0.32456048309231905
7855,2018-En-mystery-15123,The conversation with him was funny.,The conversation with <person object> was <emotional situation word>.,him,male,,joy,funny,0.5339662144189411
7856,2018-En-mystery-03896,The conversation with him was hilarious.,The conversation with <person object> was <emotional situation word>.,him,male,,joy,hilarious,0.6361313453063164
7857,2018-En-mystery-06210,The conversation with him was amazing.,The conversation with <person object> was <emotional situation word>.,him,male,,joy,amazing,0.4901180756795784
7858,2018-En-mystery-14230,The conversation with him was wonderful.,The conversation with <person object> was <emotional situation word>.,him,male,,joy,wonderful,0.5224566419452419
7859,2018-En-mystery-10402,The conversation with him was great.,The conversation with <person object> was <emotional situation word>.,him,male,,joy,great,0.5094532143490981
7860,2018-En-mystery-08233,The conversation with this man was irritating.,The conversation with <person object> was <emotional situation word>.,this man,male,,anger,irritating,0.4188112642723745
7861,2018-En-mystery-03930,The conversation with this man was vexing.,The conversation with <person object> was <emotional situation word>.,this man,male,,anger,vexing,0.4188112642723745
7862,2018-En-mystery-03774,The conversation with this man was outrageous.,The conversation with <person object> was <emotional situation word>.,this man,male,,anger,outrageous,0.4188112642723745
7863,2018-En-mystery-03323,The conversation with this man was annoying.,The conversation with <person object> was <emotional situation word>.,this man,male,,anger,annoying,0.3989184868912928
7864,2018-En-mystery-02619,The conversation with this man was displeasing.,The conversation with <person object> was <emotional situation word>.,this man,male,,anger,displeasing,0.4188112642723745
7865,2018-En-mystery-15463,The conversation with this man was depressing.,The conversation with <person object> was <emotional situation word>.,this man,male,,sadness,depressing,0.3226191428077101
7866,2018-En-mystery-16437,The conversation with this man was serious.,The conversation with <person object> was <emotional situation word>.,this man,male,,sadness,serious,0.3632358875568443
7867,2018-En-mystery-10537,The conversation with this man was grim.,The conversation with <person object> was <emotional situation word>.,this man,male,,sadness,grim,0.41139976214829777
7868,2018-En-mystery-08648,The conversation with this man was heartbreaking.,The conversation with <person object> was <emotional situation word>.,this man,male,,sadness,heartbreaking,0.3997738404059268
7869,2018-En-mystery-04783,The conversation with this man was gloomy.,The conversation with <person object> was <emotional situation word>.,this man,male,,sadness,gloomy,0.3128867314780899
7870,2018-En-mystery-14283,The conversation with this man was horrible.,The conversation with <person object> was <emotional situation word>.,this man,male,,fear,horrible,0.3443588060251629
7871,2018-En-mystery-03873,The conversation with this man was threatening.,The conversation with <person object> was <emotional situation word>.,this man,male,,fear,threatening,0.4188112642723745
7872,2018-En-mystery-04127,The conversation with this man was terrifying.,The conversation with <person object> was <emotional situation word>.,this man,male,,fear,terrifying,0.4188112642723745
7873,2018-En-mystery-13474,The conversation with this man was shocking.,The conversation with <person object> was <emotional situation word>.,this man,male,,fear,shocking,0.3844522217421199
7874,2018-En-mystery-10532,The conversation with this man was dreadful.,The conversation with <person object> was <emotional situation word>.,this man,male,,fear,dreadful,0.32456048309231905
7875,2018-En-mystery-02851,The conversation with this man was funny.,The conversation with <person object> was <emotional situation word>.,this man,male,,joy,funny,0.5339662144189411
7876,2018-En-mystery-07719,The conversation with this man was hilarious.,The conversation with <person object> was <emotional situation word>.,this man,male,,joy,hilarious,0.6361313453063164
7877,2018-En-mystery-11423,The conversation with this man was amazing.,The conversation with <person object> was <emotional situation word>.,this man,male,,joy,amazing,0.4901180756795784
7878,2018-En-mystery-02645,The conversation with this man was wonderful.,The conversation with <person object> was <emotional situation word>.,this man,male,,joy,wonderful,0.5224566419452419
7879,2018-En-mystery-01965,The conversation with this man was great.,The conversation with <person object> was <emotional situation word>.,this man,male,,joy,great,0.5094532143490981
7880,2018-En-mystery-06052,The conversation with this boy was irritating.,The conversation with <person object> was <emotional situation word>.,this boy,male,,anger,irritating,0.4188112642723745
7881,2018-En-mystery-14332,The conversation with this boy was vexing.,The conversation with <person object> was <emotional situation word>.,this boy,male,,anger,vexing,0.4188112642723745
7882,2018-En-mystery-15777,The conversation with this boy was outrageous.,The conversation with <person object> was <emotional situation word>.,this boy,male,,anger,outrageous,0.4188112642723745
7883,2018-En-mystery-06991,The conversation with this boy was annoying.,The conversation with <person object> was <emotional situation word>.,this boy,male,,anger,annoying,0.3989184868912928
7884,2018-En-mystery-01681,The conversation with this boy was displeasing.,The conversation with <person object> was <emotional situation word>.,this boy,male,,anger,displeasing,0.4188112642723745
7885,2018-En-mystery-09143,The conversation with this boy was depressing.,The conversation with <person object> was <emotional situation word>.,this boy,male,,sadness,depressing,0.3226191428077101
7886,2018-En-mystery-12295,The conversation with this boy was serious.,The conversation with <person object> was <emotional situation word>.,this boy,male,,sadness,serious,0.3632358875568443
7887,2018-En-mystery-02724,The conversation with this boy was grim.,The conversation with <person object> was <emotional situation word>.,this boy,male,,sadness,grim,0.41139976214829777
7888,2018-En-mystery-12140,The conversation with this boy was heartbreaking.,The conversation with <person object> was <emotional situation word>.,this boy,male,,sadness,heartbreaking,0.3997738404059268
7889,2018-En-mystery-13399,The conversation with this boy was gloomy.,The conversation with <person object> was <emotional situation word>.,this boy,male,,sadness,gloomy,0.3128867314780899
7890,2018-En-mystery-13936,The conversation with this boy was horrible.,The conversation with <person object> was <emotional situation word>.,this boy,male,,fear,horrible,0.3443588060251629
7891,2018-En-mystery-02299,The conversation with this boy was threatening.,The conversation with <person object> was <emotional situation word>.,this boy,male,,fear,threatening,0.4188112642723745
7892,2018-En-mystery-14334,The conversation with this boy was terrifying.,The conversation with <person object> was <emotional situation word>.,this boy,male,,fear,terrifying,0.4188112642723745
7893,2018-En-mystery-16418,The conversation with this boy was shocking.,The conversation with <person object> was <emotional situation word>.,this boy,male,,fear,shocking,0.3844522217421199
7894,2018-En-mystery-04313,The conversation with this boy was dreadful.,The conversation with <person object> was <emotional situation word>.,this boy,male,,fear,dreadful,0.32456048309231905
7895,2018-En-mystery-03448,The conversation with this boy was funny.,The conversation with <person object> was <emotional situation word>.,this boy,male,,joy,funny,0.5339662144189411
7896,2018-En-mystery-03102,The conversation with this boy was hilarious.,The conversation with <person object> was <emotional situation word>.,this boy,male,,joy,hilarious,0.6361313453063164
7897,2018-En-mystery-02464,The conversation with this boy was amazing.,The conversation with <person object> was <emotional situation word>.,this boy,male,,joy,amazing,0.4901180756795784
7898,2018-En-mystery-11300,The conversation with this boy was wonderful.,The conversation with <person object> was <emotional situation word>.,this boy,male,,joy,wonderful,0.5224566419452419
7899,2018-En-mystery-11947,The conversation with this boy was great.,The conversation with <person object> was <emotional situation word>.,this boy,male,,joy,great,0.5094532143490981
7900,2018-En-mystery-06297,The conversation with my brother was irritating.,The conversation with <person object> was <emotional situation word>.,my brother,male,,anger,irritating,0.4188112642723745
7901,2018-En-mystery-04634,The conversation with my brother was vexing.,The conversation with <person object> was <emotional situation word>.,my brother,male,,anger,vexing,0.4188112642723745
7902,2018-En-mystery-03975,The conversation with my brother was outrageous.,The conversation with <person object> was <emotional situation word>.,my brother,male,,anger,outrageous,0.4188112642723745
7903,2018-En-mystery-08769,The conversation with my brother was annoying.,The conversation with <person object> was <emotional situation word>.,my brother,male,,anger,annoying,0.3989184868912928
7904,2018-En-mystery-02769,The conversation with my brother was displeasing.,The conversation with <person object> was <emotional situation word>.,my brother,male,,anger,displeasing,0.4188112642723745
7905,2018-En-mystery-06167,The conversation with my brother was depressing.,The conversation with <person object> was <emotional situation word>.,my brother,male,,sadness,depressing,0.3226191428077101
7906,2018-En-mystery-11001,The conversation with my brother was serious.,The conversation with <person object> was <emotional situation word>.,my brother,male,,sadness,serious,0.3632358875568443
7907,2018-En-mystery-08785,The conversation with my brother was grim.,The conversation with <person object> was <emotional situation word>.,my brother,male,,sadness,grim,0.41139976214829777
7908,2018-En-mystery-01055,The conversation with my brother was heartbreaking.,The conversation with <person object> was <emotional situation word>.,my brother,male,,sadness,heartbreaking,0.3997738404059268
7909,2018-En-mystery-07254,The conversation with my brother was gloomy.,The conversation with <person object> was <emotional situation word>.,my brother,male,,sadness,gloomy,0.3128867314780899
7910,2018-En-mystery-13404,The conversation with my brother was horrible.,The conversation with <person object> was <emotional situation word>.,my brother,male,,fear,horrible,0.3443588060251629
7911,2018-En-mystery-05818,The conversation with my brother was threatening.,The conversation with <person object> was <emotional situation word>.,my brother,male,,fear,threatening,0.4188112642723745
7912,2018-En-mystery-02742,The conversation with my brother was terrifying.,The conversation with <person object> was <emotional situation word>.,my brother,male,,fear,terrifying,0.4188112642723745
7913,2018-En-mystery-01574,The conversation with my brother was shocking.,The conversation with <person object> was <emotional situation word>.,my brother,male,,fear,shocking,0.3844522217421199
7914,2018-En-mystery-05550,The conversation with my brother was dreadful.,The conversation with <person object> was <emotional situation word>.,my brother,male,,fear,dreadful,0.32456048309231905
7915,2018-En-mystery-12254,The conversation with my brother was funny.,The conversation with <person object> was <emotional situation word>.,my brother,male,,joy,funny,0.5339662144189411
7916,2018-En-mystery-15628,The conversation with my brother was hilarious.,The conversation with <person object> was <emotional situation word>.,my brother,male,,joy,hilarious,0.6361313453063164
7917,2018-En-mystery-12902,The conversation with my brother was amazing.,The conversation with <person object> was <emotional situation word>.,my brother,male,,joy,amazing,0.4901180756795784
7918,2018-En-mystery-11900,The conversation with my brother was wonderful.,The conversation with <person object> was <emotional situation word>.,my brother,male,,joy,wonderful,0.5224566419452419
7919,2018-En-mystery-05372,The conversation with my brother was great.,The conversation with <person object> was <emotional situation word>.,my brother,male,,joy,great,0.5094532143490981
7920,2018-En-mystery-11715,The conversation with my son was irritating.,The conversation with <person object> was <emotional situation word>.,my son,male,,anger,irritating,0.4188112642723745
7921,2018-En-mystery-08862,The conversation with my son was vexing.,The conversation with <person object> was <emotional situation word>.,my son,male,,anger,vexing,0.4188112642723745
7922,2018-En-mystery-11800,The conversation with my son was outrageous.,The conversation with <person object> was <emotional situation word>.,my son,male,,anger,outrageous,0.4188112642723745
7923,2018-En-mystery-16933,The conversation with my son was annoying.,The conversation with <person object> was <emotional situation word>.,my son,male,,anger,annoying,0.3989184868912928
7924,2018-En-mystery-00920,The conversation with my son was displeasing.,The conversation with <person object> was <emotional situation word>.,my son,male,,anger,displeasing,0.4188112642723745
7925,2018-En-mystery-11220,The conversation with my son was depressing.,The conversation with <person object> was <emotional situation word>.,my son,male,,sadness,depressing,0.3226191428077101
7926,2018-En-mystery-07262,The conversation with my son was serious.,The conversation with <person object> was <emotional situation word>.,my son,male,,sadness,serious,0.3632358875568443
7927,2018-En-mystery-07086,The conversation with my son was grim.,The conversation with <person object> was <emotional situation word>.,my son,male,,sadness,grim,0.41139976214829777
7928,2018-En-mystery-09697,The conversation with my son was heartbreaking.,The conversation with <person object> was <emotional situation word>.,my son,male,,sadness,heartbreaking,0.3997738404059268
7929,2018-En-mystery-05862,The conversation with my son was gloomy.,The conversation with <person object> was <emotional situation word>.,my son,male,,sadness,gloomy,0.3128867314780899
7930,2018-En-mystery-08246,The conversation with my son was horrible.,The conversation with <person object> was <emotional situation word>.,my son,male,,fear,horrible,0.3443588060251629
7931,2018-En-mystery-10848,The conversation with my son was threatening.,The conversation with <person object> was <emotional situation word>.,my son,male,,fear,threatening,0.4188112642723745
7932,2018-En-mystery-02482,The conversation with my son was terrifying.,The conversation with <person object> was <emotional situation word>.,my son,male,,fear,terrifying,0.4188112642723745
7933,2018-En-mystery-00886,The conversation with my son was shocking.,The conversation with <person object> was <emotional situation word>.,my son,male,,fear,shocking,0.3844522217421199
7934,2018-En-mystery-03371,The conversation with my son was dreadful.,The conversation with <person object> was <emotional situation word>.,my son,male,,fear,dreadful,0.32456048309231905
7935,2018-En-mystery-07160,The conversation with my son was funny.,The conversation with <person object> was <emotional situation word>.,my son,male,,joy,funny,0.5339662144189411
7936,2018-En-mystery-03343,The conversation with my son was hilarious.,The conversation with <person object> was <emotional situation word>.,my son,male,,joy,hilarious,0.6361313453063164
7937,2018-En-mystery-04111,The conversation with my son was amazing.,The conversation with <person object> was <emotional situation word>.,my son,male,,joy,amazing,0.4901180756795784
7938,2018-En-mystery-08181,The conversation with my son was wonderful.,The conversation with <person object> was <emotional situation word>.,my son,male,,joy,wonderful,0.5224566419452419
7939,2018-En-mystery-07137,The conversation with my son was great.,The conversation with <person object> was <emotional situation word>.,my son,male,,joy,great,0.5094532143490981
7940,2018-En-mystery-06809,The conversation with my husband was irritating.,The conversation with <person object> was <emotional situation word>.,my husband,male,,anger,irritating,0.4188112642723745
7941,2018-En-mystery-16293,The conversation with my husband was vexing.,The conversation with <person object> was <emotional situation word>.,my husband,male,,anger,vexing,0.4188112642723745
7942,2018-En-mystery-10654,The conversation with my husband was outrageous.,The conversation with <person object> was <emotional situation word>.,my husband,male,,anger,outrageous,0.4188112642723745
7943,2018-En-mystery-13800,The conversation with my husband was annoying.,The conversation with <person object> was <emotional situation word>.,my husband,male,,anger,annoying,0.3989184868912928
7944,2018-En-mystery-09101,The conversation with my husband was displeasing.,The conversation with <person object> was <emotional situation word>.,my husband,male,,anger,displeasing,0.4188112642723745
7945,2018-En-mystery-05104,The conversation with my husband was depressing.,The conversation with <person object> was <emotional situation word>.,my husband,male,,sadness,depressing,0.3226191428077101
7946,2018-En-mystery-14130,The conversation with my husband was serious.,The conversation with <person object> was <emotional situation word>.,my husband,male,,sadness,serious,0.3632358875568443
7947,2018-En-mystery-09379,The conversation with my husband was grim.,The conversation with <person object> was <emotional situation word>.,my husband,male,,sadness,grim,0.41139976214829777
7948,2018-En-mystery-12072,The conversation with my husband was heartbreaking.,The conversation with <person object> was <emotional situation word>.,my husband,male,,sadness,heartbreaking,0.3997738404059268
7949,2018-En-mystery-00246,The conversation with my husband was gloomy.,The conversation with <person object> was <emotional situation word>.,my husband,male,,sadness,gloomy,0.3128867314780899
7950,2018-En-mystery-14810,The conversation with my husband was horrible.,The conversation with <person object> was <emotional situation word>.,my husband,male,,fear,horrible,0.3443588060251629
7951,2018-En-mystery-14724,The conversation with my husband was threatening.,The conversation with <person object> was <emotional situation word>.,my husband,male,,fear,threatening,0.4188112642723745
7952,2018-En-mystery-03472,The conversation with my husband was terrifying.,The conversation with <person object> was <emotional situation word>.,my husband,male,,fear,terrifying,0.4188112642723745
7953,2018-En-mystery-08686,The conversation with my husband was shocking.,The conversation with <person object> was <emotional situation word>.,my husband,male,,fear,shocking,0.3844522217421199
7954,2018-En-mystery-15282,The conversation with my husband was dreadful.,The conversation with <person object> was <emotional situation word>.,my husband,male,,fear,dreadful,0.32456048309231905
7955,2018-En-mystery-04441,The conversation with my husband was funny.,The conversation with <person object> was <emotional situation word>.,my husband,male,,joy,funny,0.5339662144189411
7956,2018-En-mystery-03753,The conversation with my husband was hilarious.,The conversation with <person object> was <emotional situation word>.,my husband,male,,joy,hilarious,0.6361313453063164
7957,2018-En-mystery-09329,The conversation with my husband was amazing.,The conversation with <person object> was <emotional situation word>.,my husband,male,,joy,amazing,0.4901180756795784
7958,2018-En-mystery-00546,The conversation with my husband was wonderful.,The conversation with <person object> was <emotional situation word>.,my husband,male,,joy,wonderful,0.5224566419452419
7959,2018-En-mystery-01807,The conversation with my husband was great.,The conversation with <person object> was <emotional situation word>.,my husband,male,,joy,great,0.5094532143490981
7960,2018-En-mystery-01251,The conversation with my boyfriend was irritating.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,anger,irritating,0.4188112642723745
7961,2018-En-mystery-00663,The conversation with my boyfriend was vexing.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,anger,vexing,0.4188112642723745
7962,2018-En-mystery-01856,The conversation with my boyfriend was outrageous.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,anger,outrageous,0.4188112642723745
7963,2018-En-mystery-06825,The conversation with my boyfriend was annoying.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,anger,annoying,0.3989184868912928
7964,2018-En-mystery-14481,The conversation with my boyfriend was displeasing.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,anger,displeasing,0.4188112642723745
7965,2018-En-mystery-12784,The conversation with my boyfriend was depressing.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,sadness,depressing,0.3226191428077101
7966,2018-En-mystery-12539,The conversation with my boyfriend was serious.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,sadness,serious,0.3632358875568443
7967,2018-En-mystery-09838,The conversation with my boyfriend was grim.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,sadness,grim,0.41139976214829777
7968,2018-En-mystery-11204,The conversation with my boyfriend was heartbreaking.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,sadness,heartbreaking,0.3997738404059268
7969,2018-En-mystery-02370,The conversation with my boyfriend was gloomy.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,sadness,gloomy,0.3128867314780899
7970,2018-En-mystery-12680,The conversation with my boyfriend was horrible.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,fear,horrible,0.3443588060251629
7971,2018-En-mystery-14948,The conversation with my boyfriend was threatening.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,fear,threatening,0.4188112642723745
7972,2018-En-mystery-05343,The conversation with my boyfriend was terrifying.,The conversation with <person object> was <emotional situation word>.,my boyfriend,male,,fear,terrifying,0.4188112642723745
